Reporting org,Reporting org type,Provider org,Receiver org,Humanitarian?,Strict?,Transaction type,Transaction direction,Total money
United States Agency for International Development (USAID),10,,Pathfinder International,0,0,commitments,outgoing,47974518
United States Agency for International Development (USAID),10,,Pathfinder International,0,0,spending,outgoing,55165618
United States Agency for International Development (USAID),10,,Pathfinder International,0,1,commitments,outgoing,900000
United States Agency for International Development (USAID),10,,Pathfinder International,0,1,spending,outgoing,331041
United States Agency for International Development (USAID),10,,Pathfinder International,1,1,commitments,outgoing,500000
United States Agency for International Development (USAID),10,,Pathfinder International,1,1,spending,outgoing,477593
United States Agency for International Development (USAID),10,,People in Need (Czech Republic),1,1,commitments,outgoing,400000
United States Agency for International Development (USAID),10,,People in Need (Czech Republic),1,1,spending,outgoing,223845
United States Agency for International Development (USAID),10,,Philippine Business for Education,0,0,commitments,outgoing,1000000
United States Agency for International Development (USAID),10,,Philippine Business for Education,0,0,spending,outgoing,1060144
United States Agency for International Development (USAID),10,,Plan International,0,0,commitments,outgoing,3655399
United States Agency for International Development (USAID),10,,Plan International,0,0,spending,outgoing,10013636
United States Agency for International Development (USAID),10,,Plan International,0,1,commitments,outgoing,1300000
United States Agency for International Development (USAID),10,,Plan International,0,1,spending,outgoing,392269
United States Agency for International Development (USAID),10,,Plan International,1,1,commitments,outgoing,1157339
United States Agency for International Development (USAID),10,,Plan International,1,1,spending,outgoing,94229
United States Agency for International Development (USAID),10,,Popoyan,0,0,commitments,outgoing,8048000
United States Agency for International Development (USAID),10,,Popoyan,0,0,spending,outgoing,6279951
United States Agency for International Development (USAID),10,,Population Services International,0,0,commitments,outgoing,95646489
United States Agency for International Development (USAID),10,,Population Services International,0,0,spending,outgoing,100407386
United States Agency for International Development (USAID),10,,Population Services International,0,1,commitments,outgoing,4415000
United States Agency for International Development (USAID),10,,Population Services International,0,1,spending,outgoing,1880360
United States Agency for International Development (USAID),10,,PricewaterhouseCoopers International Limited,0,0,commitments,outgoing,15991416
United States Agency for International Development (USAID),10,,PricewaterhouseCoopers International Limited,0,0,spending,outgoing,14556947
United States Agency for International Development (USAID),10,,PricewaterhouseCoopers International Limited,0,1,commitments,outgoing,1550000
United States Agency for International Development (USAID),10,,PricewaterhouseCoopers International Limited,0,1,spending,outgoing,500000
United States Agency for International Development (USAID),10,,Project Concern International,0,0,commitments,outgoing,8290260
United States Agency for International Development (USAID),10,,Project Concern International,0,0,spending,outgoing,6654544
United States Agency for International Development (USAID),10,,Project Concern International,0,1,commitments,outgoing,650000
United States Agency for International Development (USAID),10,,Project Concern International,1,1,commitments,outgoing,1800000
United States Agency for International Development (USAID),10,,Project Concern International,1,1,spending,outgoing,1217464
United States Agency for International Development (USAID),10,,Project HOPE,1,1,commitments,outgoing,400000
United States Agency for International Development (USAID),10,,Project HOPE,1,1,spending,outgoing,400000
United States Agency for International Development (USAID),10,,RET the Foundation for the Refugee Education Trust,1,1,commitments,outgoing,1200000
United States Agency for International Development (USAID),10,,RET the Foundation for the Refugee Education Trust,1,1,spending,outgoing,539553
United States Agency for International Development (USAID),10,,RTI International,0,0,commitments,outgoing,46016493
United States Agency for International Development (USAID),10,,RTI International,0,0,spending,outgoing,30978522
United States Agency for International Development (USAID),10,,RTI International,0,1,commitments,outgoing,4200000
United States Agency for International Development (USAID),10,,RTI International,0,1,spending,outgoing,2700000
United States Agency for International Development (USAID),10,,Rainforest Alliance,0,1,commitments,outgoing,12405303
United States Agency for International Development (USAID),10,,Rainforest Alliance,0,1,spending,outgoing,2541632
United States Agency for International Development (USAID),10,,Relief International,1,1,commitments,outgoing,2200000
United States Agency for International Development (USAID),10,,Relief International,1,1,spending,outgoing,1865045
United States Agency for International Development (USAID),10,,Relief Society of Tigray,0,0,commitments,outgoing,46960866
United States Agency for International Development (USAID),10,,Relief Society of Tigray,0,0,spending,outgoing,38544663
United States Agency for International Development (USAID),10,,"Results For Development Institute, Inc",0,0,commitments,outgoing,6870636
United States Agency for International Development (USAID),10,,"Results For Development Institute, Inc",0,0,spending,outgoing,6395142
United States Agency for International Development (USAID),10,,"Results For Development Institute, Inc",0,1,commitments,outgoing,350000
United States Agency for International Development (USAID),10,,"Results For Development Institute, Inc",0,1,spending,outgoing,183398
United States Agency for International Development (USAID),10,,Right to Care (South Africa),0,0,commitments,outgoing,52293000
United States Agency for International Development (USAID),10,,Right to Care (South Africa),0,0,spending,outgoing,53288608
United States Agency for International Development (USAID),10,,Right to Care (South Africa),0,1,spending,outgoing,700000
United States Agency for International Development (USAID),10,,SOCHA LLC,0,0,commitments,outgoing,5873698
United States Agency for International Development (USAID),10,,SOCHA LLC,0,0,spending,outgoing,5416602
United States Agency for International Development (USAID),10,,SOCHA LLC,0,1,commitments,outgoing,500000
United States Agency for International Development (USAID),10,,SOCHA LLC,0,1,spending,outgoing,468293
United States Agency for International Development (USAID),10,,SOCIOS EN SALUD SUCURSAL PERU,0,1,commitments,outgoing,4430000
United States Agency for International Development (USAID),10,,SOCIOS EN SALUD SUCURSAL PERU,0,1,spending,outgoing,3950000
United States Agency for International Development (USAID),10,,Salesian Missions,0,1,commitments,outgoing,1250000
United States Agency for International Development (USAID),10,,Salesian Missions,0,1,spending,outgoing,750000
United States Agency for International Development (USAID),10,,Samaritan's Purse,0,1,commitments,outgoing,3191624
United States Agency for International Development (USAID),10,,Samaritan's Purse,0,1,spending,outgoing,3191624
